Gene,CDS_length
KRTAP1-5,525.0
CHRNB2,1509.0
HIATL1,1521.0
CNOT4,1920.0
UBQLN1,1770.0
M1AP,1593.0
FOXJ3,1869.0
PCNXL3,2421.0
ISOC2,666.0
TMEM44,1317.0
PHF11,996.0
KIF13A,5418.0
G2E3,2121.0
SPAG1,2781.0
SOBP,2622.0
COPB2,2721.0
C5ORF54,1785.0
ARID4A,3774.0
DUSP6,1146.0
FAM177B,477.0
TAS2R50,900.0
ZNF365,1224.0
RAB6A,627.0
KDR,4071.0
PRAMEF18,1440.0
MAP7,2250.0
MRPL51,387.0
ZNF140,1374.0
ELP5,840.0
SRFBP1,1290.0
ACTN4,2736.0
ZNF256,1884.0
LARP1B,2745.0
CENPL,1035.0
KIF20B,5343.0
USP40,3744.0
MOG,744.0
SIVA1,528.0
LRRIQ3,1875.0
ASPN,1143.0
PTHLH,528.0
SLC9A3R1,1077.0
NAA16,2595.0
SERAC1,1965.0
PPP1R14A,444.0
CYBB,1713.0
ELL2,1923.0
GNRH2,342.0
ZNF440,1788.0
SPG11,7332.0
LPAR2,1056.0
IRF1,978.0
SLC12A6,3300.0
USP1,2358.0
AMZ1,1497.0
CRLS1,906.0
FZR1,1482.0
AKAP9,11736.0
MGEA5,2751.0
CGB5,498.0
SEMA3C,2256.0
NOP58,1590.0
RAI1,5721.0
CCDC148,1776.0
OTOGL,2130.0
CPA4,1266.0
VPS52,2172.0
BCKDHB,1179.0
KL,3039.0
HEATR3,2043.0
TBC1D12,2328.0
CBL,2721.0
TMX1,843.0
REPS1,2232.0
CCDC104,1029.0
NOTUM,1293.0
C14ORF39,1764.0
TULP4,4632.0
OTOP1,1839.0
EME2,1380.0
SECTM1,747.0
VEZF1,1566.0
ADAMTSL5,1416.0
SDC3,1329.0
ADH5,1125.0
DNASE2B,462.0
SCAMP3,1044.0
TBC1D1,3507.0
CEP19,492.0
AGPAT2,837.0
CRYZ,990.0
PDE3A,3426.0
E2F7,2736.0
CCDC47,1452.0
ZXDC,2133.0
EVI2A,780.0
SIL1,1386.0
SEC24D,3099.0
ZNF513,1626.0
SAT1,516.0
HTN1,174.0
FOXA2,1374.0
C1GALT1,1092.0
CNKSR3,1668.0
PPP1R35,762.0
KLHL41,1821.0
COG8,1839.0
CAPG,1047.0
LHFPL3,711.0
AMN,1362.0
PAQR6,1056.0
GBGT1,1044.0
RBX1,327.0
LAT,789.0
ARMCX1,1362.0
METTL23,573.0
PTPN5,1698.0
CDCP2,1350.0
NPRL2,1143.0
FCHO2,2433.0
PEX13,1212.0
KLF5,1374.0
TLE6,1350.0
ZFP62,2604.0
PELI3,1410.0
NYX,1446.0
TAS1R3,2559.0
UBE2V1,513.0
VPS13C,11262.0
KLHL15,1815.0
NEK4,2526.0
MRGPRF,1032.0
AGFG2,1446.0
TMEM144,1038.0
NKTR,4389.0
HMGXB4,1806.0
RFX5,1851.0
FXR2,2022.0
ATL1,1677.0
FAM160B1,2298.0
C20ORF27,600.0
ESCO1,2523.0
HIST1H2AD,393.0
CDK2,897.0
SF3B4,1275.0
USP22,2244.0
TRABD,1131.0
HOXD8,873.0
FGF9,627.0
CYP3A7,1512.0
BID,726.0
PLEKHA7,3366.0
CLEC2B,450.0
CTU2,1458.0
GINS1,591.0
UBE2D1,444.0
PID1,747.0
KNL1,6561.0
ZFAND1,807.0
RABGGTB,996.0
NEO1,4386.0
NEU2,1143.0
RNF139,1995.0
MOSPD1,642.0
WIPF3,1452.0
ZNF226,2409.0
STRA8,993.0
CFTR,4443.0
CYB5R4,1566.0
DAD1,342.0
INADL,5406.0
PLEKHG1,4158.0
MEP1A,2241.0
ATF5,849.0
C14ORF28,933.0
AP1S1,477.0
AASDH,3297.0
EXOC3L4,2169.0
RAB22A,585.0
TMCC2,2130.0
CYP4V2,1578.0
PLOD3,2217.0
IKZF2,1581.0
COL17A1,4494.0
CXCR3,1107.0
NAPEPLD,1182.0
FAM166B,780.0
ITGA10,3504.0
NONO,1416.0
STRN,2343.0
GOLGA4,6693.0
PGAP1,2769.0
AP2A2,2820.0
SSTR1,1176.0
EPS8L2,2148.0
COPS2,1332.0
HOXB6,675.0
ANKRD2,1083.0
FAAH,1740.0
ATXN7L3,1044.0
GTF2E2,876.0
SETD5,4035.0
PRRC1,1338.0
B4GALNT4,3120.0
SLC20A1,2040.0
BRD8,3708.0
POLL,1728.0
C9ORF85,474.0
HTR1E,1098.0
STEAP4,1380.0
CABLES1,1902.0
RCE1,990.0
EMC10,789.0
DUSP8,1878.0
DSN1,1071.0
ZNF629,2610.0
NME4,564.0
FAM84B,933.0
RNF181,462.0
KIF26A,5649.0
ZNF148,2385.0
KRTAP5-2,534.0
FGD4,2301.0
GLE1,1980.0
ACPT,1281.0
AMHR2,1722.0
BRD2,2511.0
WFIKKN1,1647.0
SH3BP5L,1182.0
GPR151,1260.0
LYST,11406.0
DRD4,1260.0
PRAMEF14,1281.0
REM1,897.0
PCF11,4965.0
CETN3,504.0
IL21R,1617.0
NLK,1548.0
TTBK2,3735.0
TNK2,3115.5
UXT,510.0
FBXO46,1812.0
CDC7,1725.0
KIAA1324,3042.0
SYCP1,2931.0
BAGE2,327.0
MEX3A,1818.0
TADA3,1299.0
TUBGCP3,2724.0
RAB34,780.0
DEFB118,372.0
DMRT1,1122.0
RFXAP,819.0
TTC16,2622.0
ZNF501,816.0
C9,1680.0
FLT3LG,708.0
SQRDL,1353.0
C11ORF57,879.0
PPP4R2,1254.0
INTU,2829.0
HSD17B6,954.0
PCGF3,729.0
CEP120,2961.0
CNKSR2,3105.0
UTP14C,2301.0
MAGEA3,945.0
SLCO2A1,1932.0
TRERF1,3603.0
NCAPG,3048.0
TMPRSS11A,1266.0
PHF13,903.0
PRB4,744.0
AIM2,1032.0
UBE2E3,624.0
IL10RB,978.0
ATXN3,1086.0
DDA1,309.0
MFSD5,1353.0
BCAP29,1047.0
TXNL1,870.0
MKLN1,2208.0
CAB39L,1014.0
JUNB,1044.0
MUC20,2130.0
METRNL,936.0
ARMC6,1431.0
KRTAP2-4,387.0
DDX27,2391.0
EED,1326.0
CAPZA3,900.0
RP2,1053.0
MLLT11,273.0
CNPY4,747.0
ATAD2B,4377.0
SLFN13,2694.0
HIAT1,1473.0
OR52M1,954.0
TMEM19,1011.0
DOK7,1515.0
SLC6A17,2184.0
SHISA4,594.0
EHBP1L1,4572.0
SUPT7L,1245.0
COLEC12,2229.0
RBKS,969.0
SZRD1,402.0
MESDC2,705.0
ZMYND12,1098.0
ITFG3,1659.0
UBE2Q1,1269.0
PTCD3,2070.0
RMND5B,1182.0
BCAM,1887.0
WDTC1,2031.0
DOHH,909.0
FMR1NB,768.0
AXIN2,2532.0
LYSMD3,921.0
RPL30,348.0
UNK,2490.0
AKAP11,5706.0
INF2,705.0
GON4L,4590.0
TP53I3,999.0
RARRES2,492.0
PSME4,5190.0
BACH1,2211.0
TESK1,1881.0
PPP3CA,1566.0
RDH5,957.0
CISH,777.0
DHFR,564.0
RTKN,1692.0
LPPR5,966.0
KIDINS220,5316.0
CNN2,930.0
GNG12,219.0
AOC2,2271.0
PGBD2,1026.0
AHCTF1,6801.0
RAD54B,2733.0
VEGFA,1239.0
NBPF14,2766.0
IER5L,714.0
FAM160B2,1653.0
KRTAP9-4,465.0
TMA16,612.0
RWDD3,804.0
EDNRB,1329.0
RMND1,1350.0
TMEM207,441.0
MAP9,1944.0
CBX8,1170.0
OPN4,1470.0
PSD,2430.0
TSC1,3495.0
KPNB1,2631.0
JMJD8,1005.0
CHADL,2289.0
NPHP3,3993.0
MVK,1191.0
CDKN1C,951.0
JPH4,1887.0
YTHDC2,4293.0
C7ORF65,456.0
SUMF1,1125.0
SLC4A1AP,2391.0
KLHL13,1968.0
ACTRT1,1131.0
WDR77,1029.0
SCAP,3840.0
SNX21,1122.0
PAFAH1B1,1233.0
CLRN1,699.0
APEH,2199.0
GALNT10,1812.0
ERCC6L2,2139.0
ZDHHC6,1242.0
REPS2,1566.0
DNAL1,573.0
ARHGAP11B,804.0
MGST3,459.0
LYAR,1140.0
KRT5,1773.0
G6PC,1074.0
GPRIN1,3027.0
CEP57L1,1383.0
RPRD2,4386.0
KATNAL2,1401.0
C1ORF21,366.0
ARL6IP1,612.0
PROK1,318.0
BIRC8,711.0
EPS8L1,2172.0
RAB31,588.0
ZNF791,1731.0
MCF2,2778.0
SNRK,2298.0
TMEM198,1083.0
GNG3,228.0
RPS6KC1,3201.0
KLF9,735.0
KNOP1,1377.0
PKD2L2,1842.0
BHLHE41,1449.0
SLITRK6,2526.0
MTMR1,1998.0
PCM1,6075.0
RGPD3,5277.0
SLC25A5,897.0
KRT38,1371.0
G6PC3,1041.0
SMC6,3276.0
ZNF572,1590.0
TPST1,1113.0
CLECL1,504.0
VPS35,2391.0
DPAGT1,1227.0
REEP3,768.0
PLCE1,6909.0
DDX50,2214.0
NACA2,648.0
FBXO17,864.0
ATF6,2013.0
REV3L,9159.0
SIRT6,1068.0
ZNF564,1662.0
LRR1,1245.0
METTL12,723.0
EDC4,4206.0
C21ORF91,894.0
HIST1H2AM,393.0
NOL10,2067.0
SLC15A4,1734.0
DCLRE1B,1599.0
PRKAB1,813.0
C19ORF53,300.0
OR8I2,933.0
ZNF790,1911.0
FAM21B,3762.0
RNF122,468.0
TAP1,2427.0
PHF3,6120.0
HNRNPC,921.0
OAZ3,705.0
JAK2,3399.0
OSBPL11,2244.0
TLE2,2232.0
CEP55,1395.0
SLC50A1,666.0
TSPYL4,1245.0
COX16,321.0
TDRD6,6291.0
PARVG,996.0
MSLNL,3162.0
KIAA1551,5244.0
SHARPIN,1164.0
ZNF729,3519.0
FAM89A,555.0
LIAS,1119.0
NSUN7,1428.0
PRH1,501.0
OXER1,1272.0
COA6,378.0
ZKSCAN5,2520.0
SYDE1,2208.0
CNOT8,879.0
TPD52,675.0
CNKSR1,2142.0
DHRS9,960.0
RSPO3,819.0
SPR,786.0
BIN3,762.0
MSANTD3,480.0
TNKS1BP1,5190.0
WDR45,1086.0
IL11,600.0
C12ORF68,585.0
RNF186,684.0
ZNF491,1314.0
CXORF21,906.0
KLHDC1,1221.0
PNP,870.0
ZNF621,1320.0
RNF151,735.0
NAGLU,2232.0
SLA2,786.0
BMP8A,1209.0
C1S,2067.0
ANKRD7,825.0
JMJD4,1392.0
PORCN,1386.0
GIPC3,939.0
LINC00482,795.0
TLX1NB,366.0
CKAP2,2049.0
TMEM237,1227.0
SIK2,2781.0
KRT19,1203.0
FKBP9,1713.0
TRMT5,1530.0
TMEM105,390.0
POLR3E,2127.0
SPATA5L1,2262.0
BZW1,1062.0
PLD3,1314.0
C6ORF223,729.0
KLRK1,651.0
ARMC10,1032.0
GNG8,213.0
ZNF449,1557.0
EXOSC10,2658.0
ASCL3,546.0
NREP,207.0
KCTD5,705.0
ARV1,816.0
TRIM15,1398.0
PIWIL2,2922.0
MNT,1749.0
SRY,615.0
ZNF784,972.0
FAM196A,1440.0
NOX5,2244.0
CGB7,498.0
JAG2,3717.0
MRI1,1110.0
PET112,1674.0
ZNF268,2844.0
EFNB3,1023.0
WFDC10A,240.0
MUC6,7320.0
SLC22A4,1656.0
KRTAP9-2,525.0
TAF11,636.0
CLCN3,2601.0
C1ORF226,948.0
TMEM109,732.0
SDR39U1,957.0
ARMCX3,1140.0
CLDN6,663.0
XAGE5,327.0
COIL,1731.0
CD1E,1167.0
CGRRF1,999.0
MPV17L2,621.0
SATL1,1899.0
THAP9,2712.0
SLC26A1,2106.0
PSMD1,2862.0
RAN,651.0
C4ORF21,3189.0
SLAMF7,1008.0
UFSP1,429.0
SHISA5,723.0
PSME1,750.0
ZNF433,2022.0
LIMA1,2280.0
PCDHGA9,2799.0
OR11H1,981.0
ZFHX2,7719.0
SPATA1,1380.0
CDKL2,1482.0
MLH3,4290.0
OR6C74,939.0
ZNF45,2049.0
CTAGE5,2415.0
WDR5B,993.0
PRR11,1083.0
SLC38A10,2343.0
JAG1,3657.0
GNL3,1650.0
RSPH10B2,2613.0
LOC401052,357.0
LOC728819,945.0
STAG3L2,405.0
KRTAP9-1,753.0
PRRT2,1023.0
ZNF106,5652.0
DGUOK,834.0
PTPN14,3564.0
ZNF180,2079.0
SLC35A2,1191.0
AIM1,5172.0
C1ORF141,1203.0
GSC,774.0
RNF128,1287.0
TSLP,480.0
NUP54,1524.0
CYP51A1,1530.0
TPRX1,1236.0
C18ORF25,1212.0
TADA2B,1263.0
BAALC,438.0
DPCD,612.0
ENSG00000164236,1446.0
GPR161,1590.0
TMEM92,480.0
JTB,441.0
CAV2,489.0
C5ORF38,417.0
TRMT112,378.0
HRNR,8553.0
EBPL,621.0
FAM177A1,642.0
RABAC1,558.0
POLR2M,1107.0
Q9H6S2_HUMAN,2454.0
RP13-218H24_1,897.0
TRIM64C,1326.0
EBF4,1797.0
FAM150B,459.0
ISCA2,465.0
NNAT,246.0
RND2,684.0
C4B,5235.0
RGCC,414.0
ATP5I,210.0
IFT20,447.0
NAT8L,405.0
SH3BGRL2,324.0
SPTSSA,216.0
TCF15,600.0
TPGS1,873.0
VAMP8,303.0
MUC19,4919.0
STRA13,192.0
ANKRD18B,3036.0
C10ORF112,4422.0
C11ORF44,369.0
FKBP1C,486.0
FLJ22184,4041.0
GOLGA6L2,2730.0
NAMPTL,1419.0
OR14K1,945.0
OR2AP1,930.0
Q8N799_HUMAN,879.0
Q8NH98_HUMAN,909.0
B3GALT6,990.0
C20ORF202,369.0
C21ORF2,771.0
C9ORF169,435.0
CCDC23,201.0
HMGN3,300.0
MAFA,1062.0
NOTO,756.0
SP9,1455.0
SRSF10,789.0
SS18L2,234.0
TEX36,561.0
TMEM129,699.0
TMSB4X,135.0
CCDC144CP,3714.0
TMEM233,330.0
C7ORF69,369.0
FAM206A,546.0
POLE4,354.0
ANKRD65,1200.0
ENSG00000179294,1140.0
Q9H6K5_HUMAN,1851.0
SMIM5,234.0
ZBED6,2940.0
AC002472.13,1176.0
ARMCX4,375.0
BMP2KL,1236.0
BX088651.1,366.0
C11ORF34,435.0
C1ORF147,813.0
C21ORF88,438.0
CDC37P1,702.0
DCDC2C,450.0
DNAJC9-AS1,447.0
ENSG00000172823,399.0
ENSG00000176757,789.0
ENSG00000182053,1365.0
ENSG00000182957,1848.0
ENSG00000183000,231.0
ENSG00000227011,345.0
ENSG00000236396,924.0
FAM182B,459.0
FAM188B2,1071.0
FAM25A,270.0
FAM47E,1179.0
FAM90A20P,1395.0
FOXD4L4,1251.0
KRTAP9-6,483.0
LINC00470,258.0
LINC00478,225.0
LINC00587,222.0
LOC139263,2982.0
LOC165186,744.0
LOC286411,312.0
MAGEB5,828.0
MLLT4-AS1,765.0
NACA3P,648.0
NME2P1,414.0
O52L2_HUMAN,960.0
O5AK3_HUMAN,897.0
O60411_HUMAN,474.0
O95014_HUMAN,345.0
OCLM,135.0
OST4,111.0
PABPC1P2,810.0
Q6ZU04_HUMAN,1602.0
Q6ZWC0_HUMAN,366.0
Q8NGM6_HUMAN,813.0
RAB44,462.0
RNF222,663.0
RP11-366L20.2,483.0
RP11-368J21.2,3402.0
RP4-604K5.1,489.0
SMIM12,564.0
SNRPEP2,279.0
TMEM158,903.0
TXLNG2P,543.0
ZDHHC11B,1116.0
AC005329.1,450.0
ENSG00000188423,1311.0
LTC4S,453.0
OAZ1,684.0
PLGLB2,291.0
RASA4B,522.0
TSPY1,927.0
AC022601.1,1116.0
AGAP8,1992.0
ANAPC11,591.0
ATP5L2,303.0
C10ORF105,402.0
C10ORF32,321.0
C11ORF21,537.0
C17ORF50,525.0
C19ORF70,357.0
C19ORF77,393.0
C1ORF170,2031.0
C20ORF166-AS1,405.0
C5ORF60,834.0
C9ORF57,486.0
CBY3,729.0
CNTNAP3B,3867.0
CPSF4L,426.0
CRLF2,767.0
CYS1,477.0
DEFA3,285.0
DNAL4,318.0
ENSG00000005206,1533.0
ENSG00000093100,6009.0
ENSG00000171101,861.0
ENSG00000214944,5196.0
ENSG00000219626,972.0
ENSG00000250305,1365.0
EXOSC6,819.0
FAM72D,450.0
HMHB1,126.0
HMX1,1047.0
IGIP,162.0
IQCF5,447.0
KBTBD11,1872.0
KRTAP16-1,1554.0
KRTAP2-1,387.0
KRTAP21-3,174.0
LGALS7,411.0
LOC541473,984.0
LSM7,312.0
MS4A4E,615.0
MZT1,249.0
NM_001080470_1,411.0
NPIPL3,3189.0
OFCC1,696.0
OR2T29,948.0
PLEKHD1,1089.0
POLR2J2,348.0
PRR24,429.0
PRR9,351.0
Q69YJ1_HUMAN,1563.0
Q8N2E2_HUMAN,513.0
RPL41,78.0
SELK,282.0
SFT2D3,648.0
SPATA31A7,4044.0
TMEM114,369.0
TMPRSS11BNL,318.0
TMSB4Y,132.0
UNC93B6,1791.0
USMG5,177.0
VNN3,825.0
ZNF724P,1860.0
A3GALT2,1023.0
AC092031.1,387.0
APLN,234.0
ARL5C,540.0
ASCL2,582.0
ATXN7L3B,291.0
BSPH1,399.0
C11ORF91,582.0
C12ORF73,216.0
C15ORF61,474.0
C16ORF74,384.0
C17ORF105,495.0
C17ORF51,666.0
C1ORF222,918.0
C2ORF74,585.0
C8ORF82,651.0
CCDC177,267.0
CCDC71L,708.0
CCDC85B,609.0
CTXN2,246.0
DEFB106B,198.0
DPH1-OVCA2,684.0
EFCAB8,1187.0
ENSG00000132356,1725.0
ENSG00000168038,1284.0
FAM182A,465.0
FAM25C,270.0
FLJ13855,741.0
FLJ20584,765.0
GDF1,1119.0
GSTT2,735.0
GTF2H5,216.0
HSBP1L1,222.0
IGF2-AS,507.0
KRTAP22-2,135.0
LOC158730,483.0
LRRC26,1005.0
MILR1,1032.0
MT-ND5,1812.0
NANOGNB,567.0
NBR2,339.0
NKX1-2,930.0
NPY6R,873.0
PCSK1N,783.0
PPP1R3G,1077.0
PRAMEF5,1431.0
PRNT,285.0
Q5T669_HUMAN,225.0
Q99543-2,1707.0
Q9C0K3_HUMAN,633.0
SKA2P1,381.0
SOWAHA,1650.0
TMEM240,522.0
TOMM7,168.0
TUSC1,639.0
U66061_1,335.0
UPK3BL,792.0
YV009_HUMAN,1956.0
ZBTB42,1266.0
ZC2HC1B,381.0
ZNF252P,2049.0
ZNF725P,414.0
ZNF852,1632.0
MARCH1,819.0
MARCH2,531.0
MARCH3,762.0
MARCH4,1233.0
MARCH5,837.0
MARCH6,2733.0
MARCH7,2115.0
MARCH9,1041.0
MARCH10,2427.0
MARCH11,1209.0
SEPT1,1104.0
SEPT2,1086.0
SEPT3,1053.0
SEPT4,1437.0
SEPTIN5,1110.0
SEPTIN6,1305.0
SEPT7,1317.0
SEPT8,1290.0
SEPTIN9,1707.0
SEPT10,1296.0
SEPT11,1290.0
SEPT12,1077.0
SEPT14,1299.0
DEC1,213.0
A1CF,1761.0
A2M,4425.0
A2ML1,4365.0
A4GALT,1062.0
A4GNT,1023.0
AAAS,1641.0
AACS,2019.0
AADAC,1200.0
AADACL2,1140.0
AADACL4,1224.0
AADAT,1278.0
AAED1,681.0
AAGAB,948.0
AAK1,2592.0
AAMDC,369.0
AANAT,624.0
AAR2,1155.0
AARD,468.0
AARS,2907.0
AARS2,2958.0
AARSD1,1578.0
AASDHPPT,930.0
AASS,2781.0
AATF,1683.0
AATK,4125.0
ABAT,1503.0
ABCA1,6786.0
ABCA12,7788.0
ABCA13,15012.0
ABCA2,7311.0
ABCA3,5115.0
ABCA4,6822.0
ABCA6,4854.0
ABCA7,6441.0
ABCA8,4746.0
ABCA9,4875.0
ABCB1,3843.0
ABCB10,2217.0
ABCB11,3966.0
ABCB4,3840.0
ABCB5,2439.0
ABCB7,2262.0
ABCB8,2157.0
ABCB9,2301.0
ABCC1,4596.0
ABCC10,4395.0
ABCC11,4149.0
ABCC12,4080.0
ABCC2,4638.0
ABCC3,4584.0
ABCC4,3978.0
ABCC5,4314.0
ABCC6,4512.0
ABCC8,4746.0
ABCC9,4650.0
ABCD1,2238.0
ABCD2,2223.0
ABCD3,1980.0
ABCD4,1821.0
ABCE1,1800.0
ABCF1,2538.0
ABCF3,2130.0
ABCG1,2037.0
ABCG2,1968.0
ABCG4,1941.0
ABCG5,1956.0
ABCG8,2022.0
ABHD1,1218.0
ABHD10,921.0
ABHD11,948.0
ABHD12,1215.0
ABHD12B,858.0
ABHD13,1014.0
ABHD14A,816.0
ABHD14B,633.0
ABHD15,1407.0
ABHD16B,1410.0
ABHD17A,1086.0
ABHD17B,867.0
ABHD17C,990.0
ABHD2,1278.0
ABHD3,1230.0
ABHD4,1029.0
ABHD5,1050.0
ABHD6,1014.0
ABHD8,1320.0
ABI1,1527.0
ABI2,1428.0
ABI3,1101.0
ABI3BP,3231.0
ABL1,3393.0
ABLIM1,2157.0
ABLIM2,1938.0
ABLIM3,2052.0
ABO,1062.0
ABP1,2256.0
ABR,2580.0
ABRA,1146.0
ABRACL,246.0
ABT1,819.0
ABTB2,2520.0
AC079612.1,591.0
AC103710_2,891.0
ACAA1,1275.0
ACAA2,1194.0
ACACA,6867.0
ACACB,7377.0
ACAD10,3180.0
ACAD11,2343.0
ACAD8,1248.0
ACAD9,1866.0
ACADL,1293.0
ACADM,1266.0
ACADS,1239.0
ACADSB,1299.0
ACAN,7251.0
ACAP1,2223.0
ACAP2,2337.0
ACAP3,2280.0
ACAT1,1284.0
ACAT2,1194.0
ACBD3,1587.0
ACBD5,1473.0
ACBD6,849.0
ACBD7,267.0
ACCS,1506.0
ACCSL,1707.0
ACD,1626.0
ACE,3921.0
ACE2,2418.0
ACER1,795.0
ACER2,828.0
ACER3,804.0
ACHE,1854.0
ACLY,3306.0
ACMSD,1011.0
ACN9,378.0
ACO1,2670.0
ACO2,2343.0
ACOT1,1266.0
ACOT11,1785.0
ACOT12,1668.0
ACOT13,423.0
ACOT2,1452.0
ACOT6,624.0
ACOT7,1113.0
ACOT8,960.0
ACOT9,1320.0
ACOX1,1983.0
ACOX2,432.0
ACOX3,2103.0
ACOXL,1644.0
ACP1,477.0
ACP2,1272.0
ACP5,978.0
ACP6,1287.0
ACPL2,1443.0
ACPP,1161.0
ACR,1266.0
ACRBP,1632.0
ACRC,2076.0
ACRV1,798.0
ACSBG1,2175.0
ACSBG2,2001.0
ACSF2,1848.0
ACSF3,1731.0
ACSL1,2097.0
ACSL4,2136.0
ACSL5,2220.0
ACSL6,2169.0
ACSM1,1734.0
ACSM2A,1734.0
ACSM2B,1734.0
ACSM4,1743.0
ACSM5,1740.0
ACSS1,2070.0
ACSS2,2106.0
ACTA1,1134.0
ACTA2,1134.0
ACTB,1128.0
ACTBL2,1131.0
ACTC1,1134.0
ACTG1,1128.0
ACTG2,1131.0
ACTL10,738.0
ACTL6A,1290.0
ACTL6B,1281.0
ACTL7A,1308.0
ACTL7B,1248.0
ACTL8,1101.0
ACTL9,1251.0
ACTN1,2679.0
ACTN2,2685.0
ACTN3,858.0
ACTR10,1254.0
ACTR1A,1131.0
ACTR1B,1131.0
ACTR2,1185.0
ACTR3,1257.0
ACTR3B,1257.0
ACTR3C,630.0
ACTR5,1824.0
ACTR6,1191.0
ACTR8,1875.0
ACTRT2,1134.0
ACTRT3,1119.0
ACVR1,1530.0
ACVR1C,1482.0
ACVR2B,1539.0
ACVRL1,1512.0
ACY3,960.0
ACYP1,300.0
ACYP2,300.0
ADA,1092.0
ADAD1,1731.0
ADAD2,1998.0
ADAL,804.0
ADAM10,2247.0
ADAM11,2310.0
ADAM12,2730.0
ADAM15,2592.0
ADAM17,2475.0
ADAM18,2220.0
ADAM19,2871.0
ADAM2,2208.0
ADAM20,2331.0
ADAM21,2169.0
ADAM22,2721.0
ADAM28,2328.0
ADAM29,2463.0
ADAM30,2373.0
ADAM32,2364.0
ADAM7,2265.0
ADAM8,2571.0
ADAM9,2460.0
ADAMDEC1,1413.0
ADAMTS1,2904.0
ADAMTS10,3312.0
ADAMTS12,4785.0
ADAMTS13,4284.0
ADAMTS14,3681.0
ADAMTS15,2853.0
ADAMTS16,3219.0
ADAMTS17,3288.0
ADAMTS18,3666.0
ADAMTS2,3636.0
ADAMTS3,3618.0
ADAMTS4,2514.0
ADAMTS5,2793.0
ADAMTS6,867.0
ADAMTS7,5061.0
ADAMTS8,2670.0
ADAMTS9,5808.0
ADAMTSL1,2052.0
ADAMTSL2,2856.0
ADAP1,1125.0
ADAP2,1146.0
ADAR,3681.0
ADARB1,2226.0
ADARB2,2220.0
ADAT1,1509.0
ADAT2,576.0
ADAT3,1056.0
ADCK1,1368.0
ADCK2,1881.0
ADCK3,1107.0
ADCK4,1635.0
ADCK5,1743.0
ADCY1,3360.0
ADCY10,4833.0
ADCY2,3276.0
ADCY3,3435.0
ADCY4,3234.0
ADCY5,3786.0
ADCY6,3507.0
ADCY7,3243.0
ADCY8,3756.0
ADCY9,4062.0
ADCYAP1,531.0
ADCYAP1R1,1407.0
ADD1,2307.0
ADD2,1932.0
ADD3,2121.0
ADGB,2265.0
ADH1A,1128.0
ADH1B,1128.0
ADH1C,1125.0
ADH4,1143.0
ADH6,1107.0
ADH7,1161.0
ADHFE1,1260.0
ADI1,540.0
ADIG,579.0
ADIPOQ,735.0
ADIPOR1,1128.0
ADIPOR2,1161.0
ADIRF,231.0
ADK,1089.0
ADM,558.0
ADM2,447.0
ADO,813.0
ADORA1,981.0
ADORA2A,1239.0
ADORA2B,999.0
ADORA3,957.0
ADPRH,1074.0
ADPRHL1,1065.0
ADPRHL2,1092.0
ADPRM,1029.0
ADRA1A,1428.0
ADRA1B,1563.0
ADRA1D,1719.0
ADRA2A,1353.0
ADRA2B,1344.0
ADRA2C,1389.0
ADRB1,1434.0
ADRB2,1242.0
ADRB3,1227.0
ADRBK1,2070.0
ADRBK2,2067.0
ADRM1,1224.0
ADSL,1455.0
ADSS,1371.0
ADSSL1,1503.0
ADTRP,693.0
AEBP1,3477.0
AEBP2,1554.0
AEN,978.0
AES,795.0
AFAP1,2193.0
AFAP1L1,2307.0
AFAP1L2,2457.0
AFF1,3633.0
AFF2,3936.0
AFF3,3756.0
AFG3L2,2394.0
AFM,1800.0
AFMID,927.0
AFP,1830.0
AFTPH,2730.0
AGA,1041.0
AGAP1,2574.0
AGAP11,1650.0
AGAP2,2511.0
AGAP3,2736.0
AGAP4,1992.0
AGAP5,1992.0
AGAP6,2061.0
AGAP7,1992.0
AGBL1,3189.0
AGBL2,2709.0
AGBL3,2763.0
AGBL4,1512.0
AGBL5,2661.0
AGER,1215.0
AGFG1,1689.0
AGGF1,2145.0
AGK,1269.0
AGL,4599.0
AGMAT,1059.0
AGMO,1338.0
AGO1,2574.0
AGO2,2580.0
AGO3,2583.0
AGO4,2586.0
AGPAT1,852.0
AGPAT3,1131.0
AGPAT4,1137.0
AGPAT5,1095.0
AGPAT6,1371.0
AGPAT9,1305.0
AGPHD1,1122.0
AGPS,1977.0
AGR2,528.0
AGR3,501.0
AGRN,6138.0
AGRP,399.0
AGT,864.0
AGTPBP1,3561.0
AGTR1,1080.0
AGTR2,1092.0
AGTRAP,480.0
AGXT,1179.0
AGXT2,1545.0
AGXT2L1,1500.0
AGXT2L2,1353.0
AHCY,1299.0
AHCYL1,1593.0
AHCYL2,1836.0
AHDC1,4812.0
AHI1,3591.0
AHNAK,17673.0
AHNAK2,2298.0
AHR,2547.0
AHRR,2160.0
AHSA1,1017.0
AHSA2,414.0
AHSG,1104.0
AHSP,309.0
AICDA,597.0
AIDA,921.0
AIF1,432.75
AIF1L,453.0
AIFM1,1830.0
AIFM2,1122.0
AIFM3,1818.0
AIG1,717.0
AIM1L,1851.0
AIMP1,939.0
AIMP2,963.0
AIP,993.0
AIPL1,1155.0
AIRE,1638.0
AJAP1,1236.0
AK1,585.0
AK2,609.0
AK3,684.0
AK4,672.0
AK5,1689.0
AK7,2172.0
AK8,1440.0
